Sekunden;Gas;Aussen;Kessel;Wasser;Relais;Programm;;Status;;;Tag
1769003724;6230,59;-0,25;48,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003727;6230,59;-0,25;48,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003731;6230,59;-0,25;49,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003732;6230,59;-0,25;49,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003736;6230,59;-0,25;50,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003739;6230,59;-0,25;50,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003742;6230,59;-0,25;51,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003746;6230,59;-0,25;51,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003749;6230,59;-0,25;52,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003753;6230,59;-0,25;52,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003758;6230,59;-0,25;53,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003764;6230,59;-0,25;53,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003770;6230,59;-0,25;54,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003776;6230,59;-0,25;54,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003787;6230,59;-0,25;55,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003807;6230,59;-0,25;54,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003817;6230,59;-0,25;54,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003824;6230,59;-0,25;53,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003827;6230,59;-0,25;53,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003830;6230,59;-0,25;52,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003837;6230,59;-0,25;52,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003839;6230,59;-0,25;51,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003842;6230,59;-0,25;51,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003846;6230,59;-0,25;50,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003849;6230,59;-0,25;50,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003853;6230,59;-0,25;49,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003858;6230,59;-0,25;49,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003859;6230,59;-0,25;48,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003863;6230,59;-0,25;48,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003866;6230,59;-0,25;47,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003869;6230,59;-0,25;47,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003874;6230,59;-0,25;46,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003878;6230,59;-0,25;46,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003885;6230,59;-0,25;45,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003888;6230,59;-0,25;45,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003893;6230,59;-0,25;44,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003898;6230,59;-0,25;44,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003905;6230,59;-0,25;43,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003910;6230,59;-0,25;43,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003915;6230,59;-0,25;42,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003922;6230,59;-0,25;42,0;36,5;0xd0;0x00;;0x05;;;0x84
1769003935;6230,59;-0,25;41,5;36,5;0xd0;0x00;;0x05;;;0x84
1769003963;6230,59;-0,25;41,0;36,5;0xd0;0x00;;0x05;;;0x84
1769004030;6230,59;-0,25;40,5;36,5;0xd0;0x00;;0x05;;;0x84
1769004073;6230,59;-0,25;40,0;36,5;0xd0;0x00;;0x05;;;0x84
1769004103;6230,59;-0,25;39,5;36,5;0xd0;0x00;;0x05;;;0x84
1769004144;6230,59;-0,25;39,0;36,5;0xd0;0x00;;0x05;;;0x84
1769004198;6230,59;-0,25;38,5;36,5;0xd0;0x00;;0x05;;;0x84
1769004269;6230,59;-0,25;38,0;36,5;0xd0;0x00;;0x05;;;0x84
1769004320;6230,59;-0,25;37,5;36,5;0xd0;0x00;;0x05;;;0x84
1769004410;6230,59;-0,25;37,0;36,5;0xd0;0x00;;0x05;;;0x84
1769004470;6230,59;-0,25;36,5;36,5;0xd0;0x00;;0x05;;;0x84
1769004531;6230,59;-0,25;36,0;36,5;0xd0;0x00;;0x05;;;0x84
1769004586;6230,59;-0,25;35,5;36,5;0xd0;0x00;;0x05;;;0x84
1769004672;6230,59;-0,25;35,0;36,5;0xd0;0x00;;0x05;;;0x84
1769004743;6230,59;-0,25;34,5;36,5;0xd0;0x00;;0x05;;;0x84
1769004841;6230,59;-0,25;34,0;36,5;0xd0;0x00;;0x05;;;0x84
1769004906;6230,59;-0,25;33,5;36,5;0xd0;0x00;;0x05;;;0x84
1769004987;6230,59;-0,25;33,0;36,5;0xd0;0x00;;0x05;;;0x84
1769005066;6230,59;-0,25;32,5;36,5;0xd0;0x00;;0x05;;;0x84
1769005071;6230,59;-0,25;32,5;36,5;0x91;0x00;;0x05;;;0x84
1769005113;6230,60;-0,25;32,5;36,5;0x91;0x00;;0x05;;;0x84
1769005125;6230,61;-0,25;32,5;36,5;0x91;0x00;;0x05;;;0x84
1769005137;6230,62;-0,25;32,5;36,5;0x91;0x00;;0x05;;;0x84
1769005149;6230,63;-0,25;32,5;36,5;0x91;0x00;;0x05;;;0x84
1769005156;6230,63;-0,25;33,0;36,5;0x91;0x00;;0x05;;;0x84
1769005161;6230,64;-0,25;33,0;36,5;0x91;0x00;;0x05;;;0x84
1769005173;6230,65;-0,25;33,0;36,5;0x91;0x00;;0x05;;;0x84
1769005175;6230,65;-0,25;33,5;36,5;0x91;0x00;;0x05;;;0x84
1769005181;6230,65;-0,25;34,0;36,5;0x91;0x00;;0x05;;;0x84
1769005185;6230,66;-0,25;34,0;36,5;0x91;0x00;;0x05;;;0x84
1769005190;6230,66;-0,25;34,5;36,5;0x91;0x00;;0x05;;;0x84
1769005197;6230,67;-0,25;35,0;36,5;0x91;0x00;;0x05;;;0x84
1769005202;6230,67;-0,25;35,5;36,5;0x91;0x00;;0x05;;;0x84
1769005209;6230,68;-0,25;36,0;36,5;0x91;0x00;;0x05;;;0x84
1769005210;6230,68;-0,25;36,0;36,0;0x91;0x00;;0x05;;;0x84
1769005212;6230,68;-0,25;36,5;36,0;0x91;0x00;;0x05;;;0x84
1769005215;6230,68;-0,25;37,0;36,0;0x91;0x00;;0x05;;;0x84
1769005219;6230,68;-0,25;37,5;36,0;0x91;0x00;;0x05;;;0x84
1769005221;6230,69;-0,25;37,5;36,0;0x91;0x00;;0x05;;;0x84
1769005222;6230,69;-0,25;38,0;36,0;0x91;0x00;;0x05;;;0x84
1769005225;6230,69;-0,25;38,5;36,0;0x91;0x00;;0x05;;;0x84
1769005229;6230,69;-0,25;39,0;36,0;0x91;0x00;;0x05;;;0x84
1769005233;6230,70;-0,25;39,0;36,0;0x91;0x00;;0x05;;;0x84
1769005234;6230,70;-0,25;39,5;36,0;0x91;0x00;;0x05;;;0x84
1769005236;6230,70;-0,25;40,0;36,0;0x91;0x00;;0x05;;;0x84
1769005239;6230,70;-0,25;40,5;36,0;0x91;0x00;;0x05;;;0x84
1769005242;6230,70;-0,25;41,0;36,0;0x91;0x00;;0x05;;;0x84
1769005244;6230,70;-0,25;41,5;36,0;0x91;0x00;;0x05;;;0x84
1769005245;6230,71;-0,25;41,5;36,0;0x91;0x00;;0x05;;;0x84
1769005248;6230,71;-0,25;42,0;36,0;0x91;0x00;;0x05;;;0x84
1769005249;6230,71;-0,25;42,5;36,0;0xd1;0x00;;0x05;;;0x84
1769005253;6230,71;-0,25;43,0;36,0;0xd1;0x00;;0x05;;;0x84
1769005256;6230,71;-0,25;43,5;36,0;0xd1;0x00;;0x05;;;0x84
1769005258;6230,71;-0,25;44,0;36,0;0xd1;0x00;;0x05;;;0x84
1769005261;6230,71;-0,25;44,5;36,0;0xd1;0x00;;0x05;;;0x84
1769005263;6230,71;-0,25;45,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005264;6230,71;-0,25;45,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005268;6230,71;-0,25;46,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005270;6230,71;-0,25;46,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005273;6230,71;-0,25;47,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005275;6230,71;-0,25;47,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005280;6230,71;-0,25;48,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005281;6230,71;-0,25;48,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005285;6230,71;-0,25;49,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005288;6230,71;-0,25;49,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005290;6230,71;-0,25;50,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005293;6230,71;-0,25;50,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005295;6230,71;-0,25;51,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005298;6230,71;-0,25;51,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005305;6230,71;-0,25;52,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005308;6230,71;-0,25;52,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005312;6230,71;-0,25;53,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005317;6230,71;-0,25;53,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005324;6230,71;-0,25;54,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005332;6230,71;-0,25;54,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005342;6230,71;-0,25;55,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005361;6230,71;-0,25;54,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005369;6230,71;-0,25;54,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005378;6230,71;-0,25;53,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005381;6230,71;-0,25;53,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005385;6230,71;-0,25;52,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005390;6230,71;-0,25;52,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005393;6230,71;-0,25;51,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005398;6230,71;-0,25;51,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005402;6230,71;-0,25;50,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005403;6230,71;-0,25;50,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005407;6230,71;-0,25;49,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005410;6230,71;-0,25;49,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005413;6230,71;-0,25;48,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005417;6230,71;-0,25;48,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005422;6230,71;-0,25;47,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005425;6230,71;-0,25;47,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005429;6230,71;-0,25;46,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005432;6230,71;-0,25;46,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005435;6230,71;-0,25;45,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005441;6230,71;-0,25;45,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005447;6230,71;-0,25;44,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005452;6230,71;-0,25;44,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005457;6230,71;-0,25;43,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005463;6230,71;-0,25;43,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005471;6230,71;-0,25;42,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005478;6230,71;-0,25;42,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005488;6230,71;-0,25;41,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005508;6230,71;-0,25;41,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005581;6230,71;-0,25;40,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005625;6230,71;-0,25;40,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005654;6230,71;-0,25;39,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005695;6230,71;-0,25;39,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005749;6230,71;-0,25;38,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005821;6230,71;-0,25;38,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005864;6230,71;-0,25;37,5;36,0;0xd0;0x00;;0x05;;;0x84
1769005940;6230,71;-0,25;37,0;36,0;0xd0;0x00;;0x05;;;0x84
1769005999;6230,71;-0,25;36,5;36,0;0xd0;0x00;;0x05;;;0x84
1769006069;6230,71;-0,25;36,0;36,0;0xd0;0x00;;0x05;;;0x84
1769006106;6230,71;-0,25;35,5;36,0;0xd0;0x00;;0x05;;;0x84
1769006174;6230,71;-0,25;35,0;36,0;0xd0;0x00;;0x05;;;0x84
1769006236;6230,71;-0,25;34,5;36,0;0xd0;0x00;;0x05;;;0x84
1769006323;6230,71;-0,25;34,0;36,0;0xd0;0x00;;0x05;;;0x84
1769006367;6230,71;-0,25;33,5;36,0;0xd0;0x00;;0x05;;;0x84
1769006433;6230,71;-0,25;33,0;36,0;0xd0;0x00;;0x05;;;0x84
1769006497;6230,71;-0,25;32,5;36,0;0xd0;0x00;;0x05;;;0x84
1769006500;6230,71;-0,25;32,5;36,0;0x91;0x00;;0x05;;;0x84
1769006539;6230,72;-0,25;32,5;36,0;0x91;0x00;;0x05;;;0x84
1769006551;6230,73;-0,25;32,5;36,0;0x91;0x00;;0x05;;;0x84
1769006563;6230,74;-0,25;32,5;36,0;0x91;0x00;;0x05;;;0x84
1769006575;6230,75;-0,25;32,5;36,0;0x91;0x00;;0x05;;;0x84
1769006587;6230,76;-0,25;32,5;36,0;0x91;0x00;;0x05;;;0x84
1769006592;6230,76;-0,25;33,0;36,0;0x91;0x00;;0x05;;;0x84
1769006599;6230,77;-0,25;33,0;36,0;0x91;0x00;;0x05;;;0x84
1769006609;6230,77;-0,25;33,5;36,0;0x91;0x00;;0x05;;;0x84
1769006611;6230,78;-0,25;33,5;36,0;0x91;0x00;;0x05;;;0x84
1769006615;6230,78;-0,25;34,0;36,0;0x91;0x00;;0x05;;;0x84
1769006622;6230,78;-0,25;34,5;36,0;0x91;0x00;;0x05;;;0x84
1769006623;6230,79;-0,25;34,5;36,0;0x91;0x00;;0x05;;;0x84
1769006631;6230,79;-0,25;35,0;36,0;0x91;0x00;;0x05;;;0x84
1769006634;6230,79;-0,25;35,5;36,0;0x91;0x00;;0x05;;;0x84
1769006635;6230,80;-0,25;35,5;36,0;0x91;0x00;;0x05;;;0x84
1769006639;6230,80;-0,25;36,0;36,0;0x91;0x00;;0x05;;;0x84
1769006643;6230,80;-0,25;36,5;36,0;0x91;0x00;;0x05;;;0x84
1769006646;6230,80;-0,25;37,0;36,0;0x91;0x00;;0x05;;;0x84
1769006647;6230,81;-0,25;37,0;36,0;0x91;0x00;;0x05;;;0x84
1769006649;6230,81;-0,25;37,5;36,0;0x91;0x00;;0x05;;;0x84
1769006651;6230,81;-0,25;37,5;35,5;0x91;0x00;;0x05;;;0x84
1769006656;6230,81;-0,25;38,0;35,5;0x91;0x00;;0x05;;;0x84
1769006658;6230,81;-0,25;38,5;35,5;0x91;0x00;;0x05;;;0x84
1769006659;6230,82;-0,25;38,5;35,5;0x91;0x00;;0x05;;;0x84
1769006661;6230,82;-0,25;39,0;35,5;0x91;0x00;;0x05;;;0x84
1769006665;6230,82;-0,25;39,5;35,5;0x91;0x00;;0x05;;;0x84
1769006668;6230,82;-0,25;40,0;35,5;0x91;0x00;;0x05;;;0x84
1769006670;6230,82;-0,25;40,5;35,5;0x91;0x00;;0x05;;;0x84
1769006671;6230,83;-0,25;40,5;35,5;0x91;0x00;;0x05;;;0x84
1769006673;6230,83;-0,25;41,0;35,5;0x91;0x00;;0x05;;;0x84
1769006678;6230,83;-0,25;41,5;35,5;0x91;0x00;;0x05;;;0x84
1769006680;6230,83;-0,25;42,0;35,5;0xd1;0x00;;0x05;;;0x84
1769006683;6230,84;-0,25;42,5;35,5;0xd1;0x00;;0x05;;;0x84
1769006685;6230,84;-0,25;43,0;35,5;0xd1;0x00;;0x05;;;0x84
1769006688;6230,84;-0,25;43,5;35,5;0xd1;0x00;;0x05;;;0x84
1769006690;6230,84;-0,25;44,0;35,5;0xd1;0x00;;0x05;;;0x84
1769006692;6230,84;-0,25;44,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006693;6230,84;-0,25;44,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006695;6230,84;-0,25;45,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006698;6230,84;-0,25;45,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006702;6230,84;-0,25;46,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006703;6230,84;-0,25;46,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006707;6230,84;-0,25;47,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006709;6230,84;-0,25;47,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006712;6230,84;-0,25;48,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006714;6230,84;-0,25;48,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006717;6230,84;-0,25;49,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006720;6230,84;-0,25;49,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006722;6230,84;-0,25;50,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006727;6230,84;-0,25;50,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006731;6230,84;-0,25;51,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006734;6230,84;-0,25;51,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006737;6230,84;-0,25;52,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006741;6230,84;-0,25;52,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006746;6230,84;-0,25;53,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006753;6230,84;-0,25;53,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006759;6230,84;-0,25;54,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006769;6230,84;-0,25;54,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006792;6230,84;-0,25;54,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006802;6230,84;-0,25;53,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006805;6230,84;-0,25;53,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006810;6230,84;-0,25;52,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006814;6230,84;-0,25;52,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006820;6230,84;-0,25;51,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006822;6230,84;-0,25;51,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006825;6230,84;-0,25;50,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006829;6230,84;-0,25;50,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006830;6230,84;-0,25;49,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006834;6230,84;-0,25;49,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006837;6230,84;-0,25;48,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006841;6230,84;-0,25;48,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006846;6230,84;-0,25;47,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006849;6230,84;-0,25;47,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006852;6230,84;-0,25;46,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006856;6230,84;-0,25;46,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006859;6230,84;-0,25;45,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006863;6230,84;-0,25;45,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006869;6230,84;-0,25;44,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006873;6230,84;-0,25;44,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006876;6230,84;-0,25;43,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006881;6230,84;-0,25;43,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006886;6230,84;-0,25;42,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006893;6230,84;-0,25;42,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006898;6230,84;-0,25;41,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006908;6230,84;-0,25;41,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006924;6230,84;-0,25;40,5;35,5;0xd0;0x00;;0x05;;;0x84
1769006952;6230,84;-0,25;40,0;35,5;0xd0;0x00;;0x05;;;0x84
1769006981;6230,84;-0,25;39,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007015;6230,84;-0,25;39,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007042;6230,84;-0,25;38,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007069;6230,84;-0,25;38,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007091;6230,84;-0,25;37,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007128;6230,84;-0,25;37,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007161;6230,84;-0,25;36,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007194;6230,84;-0,25;36,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007227;6230,84;-0,25;35,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007262;6230,84;-0,25;35,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007303;6230,84;-0,25;34,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007369;6230,84;-0,25;34,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007372;6230,84;-0,75;34,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007393;6230,84;-0,75;33,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007433;6230,84;-0,75;33,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007445;6230,84;-0,75;33,0;35,5;0x91;0x00;;0x05;;;0x84
1769007481;6230,85;-0,75;33,0;35,5;0x91;0x00;;0x05;;;0x84
1769007493;6230,86;-0,75;33,0;35,5;0x91;0x00;;0x05;;;0x84
1769007505;6230,87;-0,75;33,0;35,5;0x91;0x00;;0x05;;;0x84
1769007517;6230,88;-0,75;33,0;35,5;0x91;0x00;;0x05;;;0x84
1769007529;6230,89;-0,75;33,0;35,5;0x91;0x00;;0x05;;;0x84
1769007531;6230,89;-0,75;33,5;35,5;0x91;0x00;;0x05;;;0x84
1769007541;6230,90;-0,75;33,5;35,5;0x91;0x00;;0x05;;;0x84
1769007543;6230,90;-0,75;34,0;35,5;0x91;0x00;;0x05;;;0x84
1769007552;6230,90;-0,75;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769007553;6230,91;-0,75;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769007562;6230,91;-0,75;35,0;35,5;0x91;0x00;;0x05;;;0x84
1769007565;6230,92;-0,75;35,0;35,5;0x91;0x00;;0x05;;;0x84
1769007567;6230,92;-0,75;35,5;35,5;0x91;0x00;;0x05;;;0x84
1769007572;6230,92;-0,75;36,0;35,5;0x91;0x00;;0x05;;;0x84
1769007575;6230,92;-0,75;36,5;35,5;0x91;0x00;;0x05;;;0x84
1769007577;6230,93;-0,75;36,5;35,5;0x91;0x00;;0x05;;;0x84
1769007580;6230,93;-0,75;37,0;35,5;0x91;0x00;;0x05;;;0x84
1769007586;6230,93;-0,75;37,5;35,5;0x91;0x00;;0x05;;;0x84
1769007589;6230,94;-0,75;38,0;35,5;0x91;0x00;;0x05;;;0x84
1769007592;6230,94;-0,75;38,5;35,5;0x91;0x00;;0x05;;;0x84
1769007596;6230,94;-0,75;39,0;35,5;0x91;0x00;;0x05;;;0x84
1769007599;6230,94;-0,75;39,5;35,5;0x91;0x00;;0x05;;;0x84
1769007601;6230,95;-0,75;39,5;35,5;0x91;0x00;;0x05;;;0x84
1769007603;6230,95;-0,75;40,0;35,5;0x91;0x00;;0x05;;;0x84
1769007606;6230,95;-0,75;40,5;35,5;0x91;0x00;;0x05;;;0x84
1769007608;6230,95;-0,75;41,0;35,5;0x91;0x00;;0x05;;;0x84
1769007611;6230,95;-0,75;41,5;35,5;0x91;0x00;;0x05;;;0x84
1769007613;6230,96;-0,75;42,0;35,5;0x91;0x00;;0x05;;;0x84
1769007616;6230,96;-0,75;42,5;35,5;0x91;0x00;;0x05;;;0x84
1769007618;6230,96;-0,75;43,0;35,5;0x91;0x00;;0x05;;;0x84
1769007621;6230,96;-0,75;43,5;35,5;0x91;0x00;;0x05;;;0x84
1769007623;6230,96;-0,75;44,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007628;6230,96;-0,75;44,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007630;6230,96;-0,75;45,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007631;6230,96;-0,75;45,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007635;6230,96;-0,75;46,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007636;6230,96;-0,75;46,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007640;6230,96;-0,75;47,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007641;6230,96;-0,75;47,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007645;6230,96;-0,75;48,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007650;6230,96;-0,75;48,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007652;6230,96;-0,75;49,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007655;6230,96;-0,75;49,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007657;6230,96;-0,75;50,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007660;6230,96;-0,75;50,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007662;6230,96;-0,75;51,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007665;6230,96;-0,75;51,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007670;6230,96;-0,75;52,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007675;6230,96;-0,75;52,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007680;6230,96;-0,75;53,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007685;6230,96;-0,75;53,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007692;6230,96;-0,75;54,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007704;6230,96;-0,75;54,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007723;6230,96;-0,75;54,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007731;6230,96;-0,75;53,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007736;6230,96;-0,75;53,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007740;6230,96;-0,75;52,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007746;6230,96;-0,75;52,0;35,5;0xd0;0x00;;0x05;;;0x84
1769007750;6230,96;-0,75;51,5;35,5;0xd0;0x00;;0x05;;;0x84
1769007753;6230,96;-0,75;51,0;35,5;0xd0;0x00;;0x05;;;0x84
